<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
101_5_2170081731_atp9	0.001	No mitochondrial presequence	15(MPP)	-0.200		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
102_5_2170081731_atp9	0.002	No mitochondrial presequence	62(MPP)	-0.210	68-72	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
103_5_2170081731_atp9	0.000	No mitochondrial presequence	65(MPP)	-0.200	62-66,71-75	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
104_5_2170081731_atp9	0.001	No mitochondrial presequence	49(MPP)	-0.224	55-59	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
105_5_2170081731_atp9	0.000	No mitochondrial presequence	17(MPP), 18(Icp55)	-0.235		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
106_5_2170081731_atp9	0.001	No mitochondrial presequence	27(MPP)	-0.259		2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
107_5_2170081731_atp9	0.004	No mitochondrial presequence	81(MPP)	-0.222	87-91	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
108_5_2170081731_atp9	0.003	No mitochondrial presequence	84(MPP)	-0.202	91-95	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
109_5_2170081731_atp9	0.000	No mitochondrial presequence	57(MPP)	-0.193	63-67	11-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
110_5_2170081731_atp9	0.002	No mitochondrial presequence	90(MPP)	-0.222	96-100	5-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
111_5_2170081731_atp9	0.002	No mitochondrial presequence	94(MPP)	-0.234		1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
112_5_2170081731_atp9	0.007	No mitochondrial presequence	64(MPP)	-0.188	70-74	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
113_5_2170081731_atp9	0.000	No mitochondrial presequence	49(MPP)	-0.245	93-97	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
114_5_2170081731_atp9	0.001	No mitochondrial presequence	92(MPP)	-0.217	89-93	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
115_5_2170081731_atp9	0.002	No mitochondrial presequence	46(MPP)	-0.174	52-56	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
116_5_2170081731_atp9	0.000	No mitochondrial presequence	11(MPP)	-0.182		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
117_5_2170081731_atp9	0.000	No mitochondrial presequence	19(MPP)	-0.263		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
118_5_2170081731_atp9	0.000	No mitochondrial presequence	67(MPP)	-0.224	73-77	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
119_5_2170081731_atp9	0.006	No mitochondrial presequence	61(MPP)	-0.197	67-71	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
120_5_2170081731_atp9	0.001	No mitochondrial presequence	61(MPP)	-0.213	68-72	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
121_5_2170081731_atp9	0.002	No mitochondrial presequence	57(MPP)	-0.228		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
122_5_2170081731_atp9	0.000	No mitochondrial presequence	55(MPP)	-0.200	61-65	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
123_5_2170081731_atp9	0.000	No mitochondrial presequence	81(MPP)	-0.222	79-83,88-92	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
124_5_2170081731_atp9	0.000	No mitochondrial presequence	43(MPP), 44(Icp55)	-0.233		14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
125_5_2170081731_atp9	0.001	No mitochondrial presequence	89(MPP)	-0.236	96-100	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
126_5_2170081731_atp9	0.006	No mitochondrial presequence	67(MPP)	-0.224	64-68,74-78	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
127_5_2170081731_atp9	0.006	No mitochondrial presequence	68(MPP)	-0.176	74-78	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
128_5_2170081731_atp9	0.000	No mitochondrial presequence	49(MPP)	-0.204		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
129_5_2170081731_atp9	0.001	No mitochondrial presequence	56(MPP)	-0.196	53-57,62-66	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
130_5_2170081731_atp9	0.003	No mitochondrial presequence	72(MPP)	-0.194	78-82	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
131_5_2170081731_atp9	0.000	No mitochondrial presequence	12(MPP), 13(Icp55)	-0.250		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
132_5_2170081731_atp9	0.002	No mitochondrial presequence	94(MPP)	-0.245	91-95	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
133_5_2170081731_atp9	0.010	No mitochondrial presequence	71(MPP)	-0.211	24-28,78-82	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
134_5_2170081731_atp9	0.001	No mitochondrial presequence	61(MPP)	-0.213	28-32,58-62,67-71	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
135_5_2170081731_atp9	0.001	No mitochondrial presequence	94(MPP)	-0.223	91-95	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
136_5_2170081731_atp9	0.003	No mitochondrial presequence	66(MPP)	-0.212	73-77	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
137_5_2170081731_atp9	0.000	No mitochondrial presequence	51(MPP)	-0.196	57-61	6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
138_5_2170081731_atp9	0.001	No mitochondrial presequence	85(MPP)	-0.224	92-96	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
139_5_2170081731_atp9	0.000	No mitochondrial presequence	88(MPP)	-0.216	86-90,95-99	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
140_5_2170081731_atp9	0.005	No mitochondrial presequence	40(MPP)	-0.225		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
141_5_2170081731_atp9	0.000	No mitochondrial presequence	66(MPP)	-0.227	72-76	6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
142_5_2170081731_atp9	0.000	No mitochondrial presequence	75(MPP)	-0.227	82-86	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
143_5_2170081731_atp9	0.005	No mitochondrial presequence	92(MPP)	-0.228	10-14	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
144_5_2170081731_atp9	0.000	No mitochondrial presequence	90(MPP)	-0.222	87-91	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
145_5_2170081731_atp9	0.004	No mitochondrial presequence	53(MPP)	-0.208	60-64	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
146_5_2170081731_atp9	0.003	No mitochondrial presequence	14(MPP), 15(Icp55)	-0.286		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
147_5_2170081731_atp9	0.003	No mitochondrial presequence	50(MPP)	-0.200	40-44,56-60	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
148_5_2170081731_atp9	0.001	No mitochondrial presequence	75(MPP)	-0.200	73-77,82-86	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
149_5_2170081731_atp9	0.004	No mitochondrial presequence	85(MPP)	-0.235	82-86,92-96	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
150_5_2170081731_atp9	0.006	No mitochondrial presequence	87(MPP)	-0.218	84-88,94-98	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
151_5_2170081731_atp9	0.000	No mitochondrial presequence	54(MPP)	-0.222	61-65	7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
152_5_2170081731_atp9	0.003	No mitochondrial presequence	65(MPP)	-0.185	63-67,72-76	10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
153_5_2170081731_atp9	0.001	No mitochondrial presequence	78(MPP)	-0.205	75-79,84-88	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
154_5_2170081731_atp9	0.001	No mitochondrial presequence	72(MPP)	-0.208	78-82	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
155_5_2170081731_atp9	0.000	No mitochondrial presequence	25(MPP)	-0.200	1-5	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
156_5_2170081731_atp9	0.004	No mitochondrial presequence	91(MPP)	-0.220	88-92	17-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
157_5_2170081731_atp9	0.010	No mitochondrial presequence	50(MPP)	-0.200	57-61	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
158_5_2170081731_atp9	0.000	No mitochondrial presequence	71(MPP)	-0.211	78-82	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
159_5_2170081731_atp9	0.000	No mitochondrial presequence	63(MPP)	-0.222	69-73	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
160_5_2170081731_atp9	0.016	No mitochondrial presequence	66(MPP)	-0.197	73-77	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
161_5_2170081731_atp9	0.001	No mitochondrial presequence	86(MPP)	-0.209	92-96	10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
162_5_2170081731_atp9	0.003	No mitochondrial presequence	81(MPP)	-0.235	87-91	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
163_5_2170081731_atp9	0.001	No mitochondrial presequence	63(MPP)	-0.206	68-72	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
164_5_2170081731_atp9	0.003	No mitochondrial presequence	52(MPP)	-0.192	59-63	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
165_5_2170081731_atp9	0.002	No mitochondrial presequence	8(MPP)	-0.250		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
166_5_2170081731_atp9	0.008	No mitochondrial presequence	54(MPP)	-0.222	51-55,61-65	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
167_5_2170081731_atp9	0.005	No mitochondrial presequence	63(MPP)	-0.238	69-73	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
168_5_2170081731_atp9	0.001	No mitochondrial presequence	44(MPP)	-0.227		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
169_5_2170081731_atp9	0.001	No mitochondrial presequence	87(MPP)	-0.230	81-85,94-98	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
170_5_2170081731_atp9	0.008	No mitochondrial presequence	50(MPP)	-0.260		4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
171_5_2170081731_atp9	0.001	No mitochondrial presequence	81(MPP)	-0.222	46-50,87-91	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
172_5_2170081731_atp9	0.003	No mitochondrial presequence	59(MPP)	-0.220	66-70	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
173_5_2170081731_atp9	0.003	No mitochondrial presequence	18(MPP)	-0.222		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
174_5_2170081731_atp9	0.001	No mitochondrial presequence	92(MPP)	-0.217		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
175_5_2170081731_atp9	0.000	No mitochondrial presequence	76(MPP)	-0.224	73-77,83-87	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
176_5_2170081731_atp9	0.000	No mitochondrial presequence	45(MPP)	-0.244		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
177_5_2170081731_atp9	0.023	No mitochondrial presequence	82(MPP)	-0.232	79-83,88-92	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
178_5_2170081731_atp9	0.001	No mitochondrial presequence	39(MPP), 40(Icp55)	-0.256		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
179_5_2170081731_atp9	0.000	No mitochondrial presequence	43(MPP)	-0.209		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
180_5_2170081731_atp9	0.000	No mitochondrial presequence	92(MPP)	-0.217	89-93	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
181_5_2170081731_atp9	0.002	No mitochondrial presequence	66(MPP)	-0.212	73-77	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
182_5_2170081731_atp9	0.002	No mitochondrial presequence	83(MPP)	-0.229	90-94	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
183_5_2170081731_atp9	0.000	No mitochondrial presequence	69(MPP)	-0.217	67-71,76-80	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
184_5_2170081731_atp9	0.004	No mitochondrial presequence	65(MPP)	-0.185	70-74	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
185_5_2170081731_atp9	0.004	No mitochondrial presequence	36(MPP)	-0.250		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
186_5_2170081731_atp9	0.004	No mitochondrial presequence	94(MPP)	-0.223	87-91,91-95	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
187_5_2170081731_atp9	0.003	No mitochondrial presequence	58(MPP)	-0.207	64-68	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
188_5_2170081731_atp9	0.000	No mitochondrial presequence	39(MPP)	-0.231	75-79,93-97	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
189_5_2170081731_atp9	0.002	No mitochondrial presequence	46(MPP)	-0.196	52-56	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
190_5_2170081731_atp9	0.003	No mitochondrial presequence	58(MPP)	-0.207	56-60,65-69	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
191_5_2170081731_atp9	0.001	No mitochondrial presequence	82(MPP)	-0.232	88-92	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
192_5_2170081731_atp9	0.001	No mitochondrial presequence	59(MPP)	-0.203	66-70	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
193_5_2170081731_atp9	0.003	No mitochondrial presequence	54(MPP)	-0.241	5-9	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
194_5_2170081731_atp9	0.006	No mitochondrial presequence	77(MPP)	-0.208	74-78,84-88	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
195_5_2170081731_atp9	0.000	No mitochondrial presequence	91(MPP)	-0.220		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
196_5_2170081731_atp9	0.001	No mitochondrial presequence	66(MPP)	-0.197	63-67,73-77	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
197_5_2170081731_atp9	0.001	No mitochondrial presequence	67(MPP)	-0.194	73-77	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
198_5_2170081731_atp9	0.002	No mitochondrial presequence	69(MPP)	-0.217	66-70,75-79	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
199_5_2170081731_atp9	0.000	No mitochondrial presequence	61(MPP)	-0.180	58-62,68-72	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
200_5_2170081731_atp9	0.002	No mitochondrial presequence	78(MPP)	-0.218	84-88	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
001_6_3925595455_atp9	0.027	No mitochondrial presequence	50(MPP)	0.060	67-71	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
002_6_3925595455_atp9	0.152	No mitochondrial presequence	45(MPP)	0.156	63-67,83-87	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
003_6_3925595455_atp9	0.036	No mitochondrial presequence	46(MPP)	-0.087	19-23,53-57	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
004_6_3925595455_atp9	0.032	No mitochondrial presequence	30(MPP)	0.000	15-19,19-23,27-31,87-91	2-11-low	-	-	-	-	-	-	5-10	-	-	-	-	-	-	-	
005_6_3925595455_atp9	0.019	No mitochondrial presequence	57(MPP)	-0.123	64-68	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
006_6_3925595455_atp9	0.001	No mitochondrial presequence	37(MPP)	0.027		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
007_6_3925595455_atp9	0.022	No mitochondrial presequence	43(MPP)	-0.047	59-63	2-11-low	-	18-23	-	-	-	-	-	-	-	-	-	-	-	-	
008_6_3925595455_atp9	0.004	No mitochondrial presequence	90(MPP)	-0.033	31-35,35-39,51-55,54-58,87-91	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
009_6_3925595455_atp9	0.165	No mitochondrial presequence	10(MPP)	0.200	80-84,84-88,93-97	4-15-high	-	6-11	-	-	-	4-9	-	-	-	3-8	-	-	-	-	
010_6_3925595455_atp9	0.097	No mitochondrial presequence	19(MPP)	0.105	41-45,46-50,50-54,58-62,88-92	18-27-high	-	15-20	-	-	-	-	-	-	-	-	-	-	-	-	
011_6_3925595455_atp9	0.054	No mitochondrial presequence	16(MPP)	0.125	72-76	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
012_6_3925595455_atp9	0.044	No mitochondrial presequence	60(MPP), 61(Icp55)	0.050	19-23,50-54,53-57,57-61,61-65,71-75	19-28-low	-	-	-	-	19-24	-	-	-	-	-	-	-	-	-	
013_6_3925595455_atp9	0.368	No mitochondrial presequence	91(MPP)	0.044	3-7,22-26,85-89,88-92	11-20-high	-	-	-	-	3-8	-	-	-	-	-	-	-	-	-	
014_6_3925595455_atp9	0.000	No mitochondrial presequence	30(MPP)	-0.100	74-78	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
015_6_3925595455_atp9	0.009	No mitochondrial presequence	10(MPP)	0.000	22-26	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	22-27	-	
016_6_3925595455_atp9	0.002	No mitochondrial presequence	86(MPP)	-0.012	9-13,93-97	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
017_6_3925595455_atp9	0.053	No mitochondrial presequence	44(MPP)	0.023	24-28,51-55	11-20-low	-	-	-	-	-	14-19	-	-	-	-	-	-	-	-	
018_6_3925595455_atp9	0.027	No mitochondrial presequence	11(MPP)	0.182	16-20,34-38	12-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
019_6_3925595455_atp9	0.000	No mitochondrial presequence	65(MPP)	-0.077	62-66,71-75	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
020_6_3925595455_atp9	0.006	No mitochondrial presequence	17(MPP)	0.000		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
021_6_3925595455_atp9	0.148	No mitochondrial presequence	7(MPP)	0.143	23-27,44-48,49-53,71-75	21-30-low	-	-	-	-	-	-	-	-	-	-	-	22-27	-	-	
022_6_3925595455_atp9	0.019	No mitochondrial presequence	41(MPP)	0.000	3-7,27-31,47-51,77-81,86-90	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
023_6_3925595455_atp9	0.008	No mitochondrial presequence	42(MPP)	-0.071	66-70	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
024_6_3925595455_atp9	0.026	No mitochondrial presequence	45(MPP)	-0.089	42-46,52-56	10-19-high	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
025_6_3925595455_atp9	0.252	No mitochondrial presequence	54(MPP)	0.019	61-65	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
026_6_3925595455_atp9	0.002	No mitochondrial presequence	14(MPP)	-0.071	32-36,35-39,59-63	7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
027_6_3925595455_atp9	0.279	No mitochondrial presequence	41(MPP)	0.073	87-91	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
028_6_3925595455_atp9	0.049	No mitochondrial presequence	64(MPP)	0.000	11-15,29-33,40-44,52-56,71-75	11-20-high	-	-	-	-	-	-	-	-	9-14	-	8-13	-	-	-	
029_6_3925595455_atp9	0.052	No mitochondrial presequence	36(MPP)	0.056	66-70,79-83	16-25-low	-	-	-	-	-	-	25-30	-	-	24-29	-	-	-	-	
030_6_3925595455_atp9	0.049	No mitochondrial presequence	42(MPP)	-0.024	18-22,39-43,63-67,86-90,89-93	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
031_6_3925595455_atp9	0.315	No mitochondrial presequence	15(MPP)	0.200	29-33,42-46,55-59,72-76,86-90	18-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
032_6_3925595455_atp9	0.062	No mitochondrial presequence	49(MPP)	0.122	31-35,34-38,68-72	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
033_6_3925595455_atp9	0.075	No mitochondrial presequence	28(MPP)	0.000	25-29,28-32,58-62,83-87	21-30-high	-	-	-	-	25-30	-	-	-	-	-	-	-	-	-	
034_6_3925595455_atp9	0.015	No mitochondrial presequence	45(MPP)	-0.022	25-29,55-59	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
035_6_3925595455_atp9	0.028	No mitochondrial presequence	23(MPP)	-0.043	23-27,55-59,63-67,67-71	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
036_6_3925595455_atp9	0.004	No mitochondrial presequence	38(MPP)	0.053	28-32,54-58	15-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
037_6_3925595455_atp9	0.004	No mitochondrial presequence	77(MPP)	-0.026	20-24,57-61,84-88	14-23-low	-	-	-	-	-	-	-	-	-	-	-	19-24	-	-	
038_6_3925595455_atp9	0.057	No mitochondrial presequence	23(MPP)	0.043	92-96	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
039_6_3925595455_atp9	0.011	No mitochondrial presequence	63(MPP), 64(Icp55)	0.000	76-80	13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
040_6_3925595455_atp9	0.021	No mitochondrial presequence	17(MPP)	-0.118	26-30,80-84,92-96	7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
041_6_3925595455_atp9	0.015	No mitochondrial presequence	54(MPP), 55(Icp55)	-0.019	41-45,93-97	20-29-low	-	-	-	-	-	-	19-24	-	-	18-23	-	-	-	-	
042_6_3925595455_atp9	0.010	No mitochondrial presequence	36(MPP)	0.000	2-6,68-72	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
043_6_3925595455_atp9	0.023	No mitochondrial presequence	37(MPP)	0.027	22-26,37-41,40-44	18-29-low	-	-	-	-	-	-	-	10-15	-	9-14	-	-	-	-	
044_6_3925595455_atp9	0.012	No mitochondrial presequence	56(MPP)	0.000	95-99	2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
045_6_3925595455_atp9	0.019	No mitochondrial presequence	80(MPP)	-0.025	87-91	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
046_6_3925595455_atp9	0.022	No mitochondrial presequence	59(MPP)	-0.068	45-49,48-52,56-60	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
047_6_3925595455_atp9	0.015	No mitochondrial presequence	82(MPP)	0.000	53-57,61-65,89-93	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
048_6_3925595455_atp9	0.059	No mitochondrial presequence	19(MPP), 20(Icp55)	-0.105	21-25,41-45	21-30-high	-	-	-	-	-	-	-	-	-	-	-	20-25	21-26	-	
049_6_3925595455_atp9	0.073	No mitochondrial presequence	25(MPP)	0.080	3-7,45-49,55-59,67-71	10-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
050_6_3925595455_atp9	0.002	No mitochondrial presequence	55(MPP)	-0.055	62-66	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
051_6_3925595455_atp9	0.058	No mitochondrial presequence	18(MPP)	0.111	55-59	20-29-low	-	-	-	-	-	-	-	20-25	-	19-24	-	-	-	-	
052_6_3925595455_atp9	0.085	No mitochondrial presequence	46(MPP)	0.000	9-13,22-26,44-48,69-73,72-76,83-87	19-28-high	-	-	-	-	-	-	25-30	-	-	-	-	-	-	-	
053_6_3925595455_atp9	0.047	No mitochondrial presequence	24(MPP)	0.125	81-85	8-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
054_6_3925595455_atp9	0.116	No mitochondrial presequence	48(MPP)	0.000	3-7,7-11,10-14,42-46,45-49,55-59	3-12-high	-	-	-	-	10-15	-	-	-	-	-	-	6-11	-	-	
055_6_3925595455_atp9	0.006	No mitochondrial presequence	54(MPP)	-0.037	10-14,83-87,93-97	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
056_6_3925595455_atp9	0.142	No mitochondrial presequence	67(MPP)	0.104	11-15,18-22,74-78	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
057_6_3925595455_atp9	0.025	No mitochondrial presequence	70(MPP)	0.014	32-36,43-47,50-54	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
058_6_3925595455_atp9	0.026	No mitochondrial presequence	51(MPP)	0.078	11-15,15-19,31-35,65-69	10-19-high	-	-	-	-	-	20-25	-	-	-	19-24	-	-	-	-	
059_6_3925595455_atp9	0.092	No mitochondrial presequence	40(MPP)	0.050	30-34,37-41,47-51	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	11-16	
060_6_3925595455_atp9	0.028	No mitochondrial presequence	62(MPP)	0.000	28-32,69-73	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
061_6_3925595455_atp9	0.067	No mitochondrial presequence	28(MPP), 29(Icp55)	0.000	12-16,16-20	11-20-high	-	-	-	13-18	-	-	25-30	-	-	24-29	-	-	-	-	
062_6_3925595455_atp9	0.005	No mitochondrial presequence	42(MPP)	-0.095	39-43,49-53	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
063_6_3925595455_atp9	0.148	No mitochondrial presequence	12(MPP)	0.167	34-38	1-10-low	-	-	-	-	-	-	-	-	19-24	-	-	-	-	-	
064_6_3925595455_atp9	0.065	No mitochondrial presequence	12(MPP)	0.083	9-13,37-41,45-49,62-66	18-28-low	-	-	-	-	-	-	13-18	-	-	12-17	-	-	-	-	
065_6_3925595455_atp9	0.014	No mitochondrial presequence	89(MPP)	0.045	9-13,34-38,57-61	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
066_6_3925595455_atp9	0.253	No mitochondrial presequence	18(MPP)	0.111	7-11,45-49,61-65,64-68,82-86,92-96	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
067_6_3925595455_atp9	0.047	No mitochondrial presequence	15(MPP)	0.200	88-92	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
