<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
138_5_4223961581_atp9	0.001	No mitochondrial presequence	91(MPP)	-0.209	55-59,88-92	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
139_5_4223961581_atp9	0.003	No mitochondrial presequence	46(MPP)	-0.174	53-57	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
140_5_4223961581_atp9	0.001	No mitochondrial presequence	49(MPP)	-0.204	47-51,56-60	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
141_5_4223961581_atp9	0.007	No mitochondrial presequence	49(MPP)	-0.204	55-59	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
142_5_4223961581_atp9	0.003	No mitochondrial presequence	94(MPP)	-0.234		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
143_5_4223961581_atp9	0.000	No mitochondrial presequence	11(MPP)	-0.182		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
144_5_4223961581_atp9	0.009	No mitochondrial presequence	38(MPP)	-0.263		12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
145_5_4223961581_atp9	0.001	No mitochondrial presequence	15(MPP)	-0.267		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
146_5_4223961581_atp9	0.000	No mitochondrial presequence	86(MPP)	-0.221	83-87,93-97	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
147_5_4223961581_atp9	0.000	No mitochondrial presequence	91(MPP)	-0.220		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
148_5_4223961581_atp9	0.000	No mitochondrial presequence	76(MPP)	-0.184	82-86	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
149_5_4223961581_atp9	0.003	No mitochondrial presequence	25(MPP)	-0.240		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
150_5_4223961581_atp9	0.002	No mitochondrial presequence	70(MPP)	-0.214	77-81	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
151_5_4223961581_atp9	0.001	No mitochondrial presequence	8(MPP), 9(Icp55)	-0.250		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
152_5_4223961581_atp9	0.003	No mitochondrial presequence	60(MPP)	-0.217	42-46,57-61,67-71	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
153_5_4223961581_atp9	0.002	No mitochondrial presequence	52(MPP)	-0.192	49-53,58-62	6-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
154_5_4223961581_atp9	0.003	No mitochondrial presequence	37(MPP)	-0.270	5-9	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
155_5_4223961581_atp9	0.003	No mitochondrial presequence	52(MPP)	-0.192	49-53,59-63	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
156_5_4223961581_atp9	0.007	No mitochondrial presequence	88(MPP)	-0.216	86-90,95-99	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
157_5_4223961581_atp9	0.001	No mitochondrial presequence	80(MPP)	-0.212	86-90	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
158_5_4223961581_atp9	0.001	No mitochondrial presequence	24(MPP)	-0.250		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
159_5_4223961581_atp9	0.030	No mitochondrial presequence	45(MPP)	-0.178	17-21,51-55	19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
160_5_4223961581_atp9	0.000	No mitochondrial presequence	52(MPP)	-0.192	49-53,59-63	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
161_5_4223961581_atp9	0.000	No mitochondrial presequence	57(MPP)	-0.193	54-58,64-68	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
162_5_4223961581_atp9	0.000	No mitochondrial presequence	11(MPP)	-0.182		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
163_5_4223961581_atp9	0.000	No mitochondrial presequence	10(MPP)	-0.200	27-31	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
164_5_4223961581_atp9	0.000	No mitochondrial presequence	56(MPP)	-0.196	62-66	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
165_5_4223961581_atp9	0.000	No mitochondrial presequence	84(MPP)	-0.226	90-94	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
166_5_4223961581_atp9	0.000	No mitochondrial presequence	60(MPP)	-0.250		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
167_5_4223961581_atp9	0.000	No mitochondrial presequence	4(MPP)	-0.250		16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
168_5_4223961581_atp9	0.002	No mitochondrial presequence	54(MPP)	-0.185	60-64	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
169_5_4223961581_atp9	0.000	No mitochondrial presequence	25(MPP)	-0.240	8-12	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
170_5_4223961581_atp9	0.001	No mitochondrial presequence	57(MPP), 58(Icp55)	-0.228		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
171_5_4223961581_atp9	0.006	No mitochondrial presequence	73(MPP)	-0.219	79-83	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
172_5_4223961581_atp9	0.003	No mitochondrial presequence	51(MPP)	-0.196	57-61	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
173_5_4223961581_atp9	0.007	No mitochondrial presequence	49(MPP)	-0.184	55-59	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
174_5_4223961581_atp9	0.038	No mitochondrial presequence	45(MPP)	-0.222	52-56	7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
175_5_4223961581_atp9	0.001	No mitochondrial presequence	66(MPP)	-0.227	47-51,72-76	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
176_5_4223961581_atp9	0.007	No mitochondrial presequence	60(MPP)	-0.200	7-11,57-61,67-71	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
177_5_4223961581_atp9	0.002	No mitochondrial presequence	81(MPP)	-0.222	87-91	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
178_5_4223961581_atp9	0.003	No mitochondrial presequence	50(MPP)	-0.200	56-60	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
179_5_4223961581_atp9	0.000	No mitochondrial presequence	45(MPP)	-0.244		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
180_5_4223961581_atp9	0.001	No mitochondrial presequence	56(MPP)	-0.196	26-30,53-57,62-66	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
181_5_4223961581_atp9	0.000	No mitochondrial presequence	22(MPP)	-0.227		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
182_5_4223961581_atp9	0.005	No mitochondrial presequence	33(MPP)	-0.242		18-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
183_5_4223961581_atp9	0.001	No mitochondrial presequence	57(MPP)	-0.263		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
184_5_4223961581_atp9	0.007	No mitochondrial presequence	74(MPP)	-0.230	80-84	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
185_5_4223961581_atp9	0.002	No mitochondrial presequence	51(MPP)	-0.196	48-52,57-61	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
186_5_4223961581_atp9	0.002	No mitochondrial presequence	71(MPP)	-0.225	96-100	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
187_5_4223961581_atp9	0.024	No mitochondrial presequence	53(MPP)	-0.189	29-33,59-63	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
188_5_4223961581_atp9	0.002	No mitochondrial presequence	68(MPP)	-0.206	45-49,74-78	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
189_5_4223961581_atp9	0.000	No mitochondrial presequence	8(MPP)	-0.250		15-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
190_5_4223961581_atp9	0.010	No mitochondrial presequence	62(MPP)	-0.194	59-63,68-72	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
191_5_4223961581_atp9	0.002	No mitochondrial presequence	37(MPP)	-0.243		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
192_5_4223961581_atp9	0.007	No mitochondrial presequence	60(MPP)	-0.200	43-47,67-71	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
193_5_4223961581_atp9	0.001	No mitochondrial presequence	94(MPP)	-0.213	69-73,91-95	13-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
194_5_4223961581_atp9	0.000	No mitochondrial presequence	47(MPP)	-0.191	44-48,53-57	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
195_5_4223961581_atp9	0.010	No mitochondrial presequence	78(MPP)	-0.231	84-88	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
196_5_4223961581_atp9	0.000	No mitochondrial presequence	56(MPP)	-0.214	63-67	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
197_5_4223961581_atp9	0.004	No mitochondrial presequence	78(MPP)	-0.218	75-79,85-89	17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
198_5_4223961581_atp9	0.000	No mitochondrial presequence	26(MPP)	-0.231		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
199_5_4223961581_atp9	0.003	No mitochondrial presequence	46(MPP)	-0.196	43-47,53-57	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
200_5_4223961581_atp9	0.001	No mitochondrial presequence	50(MPP)	-0.220	22-26,56-60	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
001_6_505033949_atp9	0.068	No mitochondrial presequence	70(MPP)	0.071	49-53,54-58,67-71	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
002_6_505033949_atp9	0.118	No mitochondrial presequence	53(MPP)	0.057	23-27,50-54,67-71,81-85,90-94	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
003_6_505033949_atp9	0.001	No mitochondrial presequence	44(MPP)	-0.023	13-17,26-30,33-37,36-40,50-54	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
004_6_505033949_atp9	0.094	No mitochondrial presequence	16(MPP)	0.188	76-80	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
005_6_505033949_atp9	0.099	No mitochondrial presequence	46(MPP)	-0.022	72-76,89-93	8-17-low	-	-	-	-	-	-	11-16	-	-	18-23	-	-	-	10-15	
006_6_505033949_atp9	0.017	No mitochondrial presequence	6(MPP)	0.167	27-31,31-35,51-55,91-95	17-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
007_6_505033949_atp9	0.087	No mitochondrial presequence	22(MPP)	0.045	4-8,69-73,90-94	3-12-high	-	-	20-25	-	-	-	-	-	-	-	-	-	-	-	
008_6_505033949_atp9	0.070	No mitochondrial presequence	50(MPP)	0.080	27-31,36-40,47-51,57-61	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
009_6_505033949_atp9	0.023	No mitochondrial presequence	58(MPP)	0.034	7-11,65-69	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
010_6_505033949_atp9	0.232	No mitochondrial presequence	11(MPP)	0.091	2-6,28-32,51-55,89-93	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
011_6_505033949_atp9	0.021	No mitochondrial presequence	32(MPP)	-0.031	76-80,79-83	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
012_6_505033949_atp9	0.001	No mitochondrial presequence	44(MPP)	0.023	33-37	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
013_6_505033949_atp9	0.042	No mitochondrial presequence	41(MPP)	0.049	13-17,20-24,34-38,38-42,79-83,88-92	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
014_6_505033949_atp9	0.038	No mitochondrial presequence	76(MPP)	0.053	58-62,74-78,78-82,94-98	8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
015_6_505033949_atp9	0.009	No mitochondrial presequence	52(MPP)	0.019	26-30,36-40	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
016_6_505033949_atp9	0.003	No mitochondrial presequence	61(MPP)	-0.033	67-71	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
017_6_505033949_atp9	0.018	No mitochondrial presequence	68(MPP)	0.044	56-60	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
018_6_505033949_atp9	0.010	No mitochondrial presequence	67(MPP)	-0.015	23-27	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
019_6_505033949_atp9	0.031	No mitochondrial presequence	68(MPP)	0.029	22-26,26-30,61-65	21-30-high	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
020_6_505033949_atp9	0.000	No mitochondrial presequence	38(MPP)	-0.053	52-56	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
021_6_505033949_atp9	0.001	No mitochondrial presequence	43(MPP)	-0.023	15-19,40-44,50-54	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
022_6_505033949_atp9	0.017	No mitochondrial presequence	11(MPP)	0.000	20-24,44-48,48-52,51-55	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
023_6_505033949_atp9	0.001	No mitochondrial presequence	74(MPP)	0.000	33-37,66-70,81-85	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
024_6_505033949_atp9	0.080	No mitochondrial presequence	73(MPP)	0.027	43-47,47-51,80-84	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
025_6_505033949_atp9	0.181	No mitochondrial presequence	15(MPP)	0.067	2-6,52-56,65-69,89-93	18-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
026_6_505033949_atp9	0.021	No mitochondrial presequence	31(MPP)	0.129		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
027_6_505033949_atp9	0.149	No mitochondrial presequence	47(MPP)	0.021	54-58	13-22-high	-	-	-	-	-	-	-	15-20	-	-	-	-	-	14-19	
028_6_505033949_atp9	0.013	No mitochondrial presequence	46(MPP)	0.065	43-47,53-57	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
029_6_505033949_atp9	0.041	No mitochondrial presequence	25(MPP)	-0.040	27-31,44-48,52-56	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
030_6_505033949_atp9	0.035	No mitochondrial presequence	24(MPP)	-0.083	10-14,68-72	10-20-low	-	-	-	-	-	-	-	-	8-13	-	-	-	-	-	
031_6_505033949_atp9	0.036	No mitochondrial presequence	59(MPP)	-0.068	67-71,90-94	19-28-high	-	-	-	-	-	-	-	20-25	-	-	-	-	-	19-24	
032_6_505033949_atp9	0.012	No mitochondrial presequence	73(MPP)	-0.041	62-66	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
033_6_505033949_atp9	0.002	No mitochondrial presequence	27(MPP)	-0.037	10-14,24-28	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
034_6_505033949_atp9	0.102	No mitochondrial presequence	27(MPP)	0.074	11-15,81-85	15-24-high	-	-	-	-	-	-	-	-	14-19	-	-	-	-	-	
035_6_505033949_atp9	0.037	No mitochondrial presequence	44(MPP)	-0.045	3-7	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
036_6_505033949_atp9	0.162	No mitochondrial presequence	51(MPP)	0.020	15-19,58-62	7-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
037_6_505033949_atp9	0.227	No mitochondrial presequence	46(MPP)	0.130	5-9,53-57	1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	5-10	-	
038_6_505033949_atp9	0.027	No mitochondrial presequence	59(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	4-9	16-21	-	-	-	-	-	
039_6_505033949_atp9	0.238	No mitochondrial presequence	9(MPP)	0.222	3-7,6-10,19-23,22-26,66-70	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
040_6_505033949_atp9	0.043	No mitochondrial presequence	53(MPP)	-0.019	78-82,85-89,94-98	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
041_6_505033949_atp9	0.012	No mitochondrial presequence	56(MPP)	0.018	9-13,48-52,63-67	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
042_6_505033949_atp9	0.070	No mitochondrial presequence	21(MPP)	0.048	62-66,65-69	21-30-low	-	4-9	-	-	-	2-7	-	-	-	1-6	-	-	-	-	
043_6_505033949_atp9	0.039	No mitochondrial presequence	49(MPP)	0.061	11-15,22-26,32-36	11-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
044_6_505033949_atp9	0.033	No mitochondrial presequence	32(MPP)	-0.031	6-10,15-19,59-63,68-72	2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
045_6_505033949_atp9	0.106	No mitochondrial presequence	57(MPP)	0.088	14-18,64-68	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
046_6_505033949_atp9	0.010	No mitochondrial presequence	37(MPP)	-0.054	34-38,53-57	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
047_6_505033949_atp9	0.032	No mitochondrial presequence	40(MPP)	-0.125	2-6,47-51	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
048_6_505033949_atp9	0.026	No mitochondrial presequence	44(MPP)	-0.023	15-19,51-55	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
049_6_505033949_atp9	0.001	No mitochondrial presequence	51(MPP), 52(Icp55)	-0.039	48-52,80-84	2-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
050_6_505033949_atp9	0.069	No mitochondrial presequence	21(MPP)	0.143	10-14,47-51,56-60	5-14-high	-	-	-	-	-	-	-	-	-	-	-	9-14	-	-	
051_6_505033949_atp9	0.045	No mitochondrial presequence	25(MPP)	0.080	59-63,85-89	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
052_6_505033949_atp9	0.014	No mitochondrial presequence	57(MPP)	-0.035	64-68	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
053_6_505033949_atp9	0.007	No mitochondrial presequence	43(MPP)	-0.070	33-37,41-45,60-64,96-100	21-30-low	-	-	-	-	-	-	21-26	-	-	20-25	-	-	-	-	
054_6_505033949_atp9	0.006	No mitochondrial presequence	39(MPP)	0.000	31-35,45-49,91-95	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
055_6_505033949_atp9	0.012	No mitochondrial presequence	26(MPP)	0.000	19-23,43-47,79-83,87-91,96-100	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
056_6_505033949_atp9	0.071	No mitochondrial presequence	14(MPP)	0.071	51-55	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
057_6_505033949_atp9	0.002	No mitochondrial presequence	90(MPP)	0.033	40-44,71-75,77-81,80-84,88-92	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
058_6_505033949_atp9	0.007	No mitochondrial presequence	31(MPP)	-0.032	8-12,32-36,36-40,39-43,54-58,75-79,90-94	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
059_6_505033949_atp9	0.538	Possessing mitochondrial presequence	9(MPP)	0.222	16-20	16-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
060_6_505033949_atp9	0.063	No mitochondrial presequence	15(MPP)	0.200	12-16,90-94	21-30-low	-	-	-	-	12-17	-	-	-	-	-	-	-	-	-	
061_6_505033949_atp9	0.014	No mitochondrial presequence	24(MPP)	0.042	81-85,90-94	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
062_6_505033949_atp9	0.022	No mitochondrial presequence	21(MPP)	-0.143	70-74,80-84	6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
063_6_505033949_atp9	0.021	No mitochondrial presequence	46(MPP)	-0.065	15-19,31-35,53-57	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
064_6_505033949_atp9	0.008	No mitochondrial presequence	34(MPP)	-0.059	22-26	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
065_6_505033949_atp9	0.016	No mitochondrial presequence	35(MPP)	-0.057	59-63,77-81,91-95	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
066_6_505033949_atp9	0.067	No mitochondrial presequence	9(MPP)	0.000	31-35	14-25-low	-	8-13	-	-	-	6-11	-	-	-	5-10	-	-	-	-	
067_6_505033949_atp9	0.054	No mitochondrial presequence	26(MPP)	0.077	11-15,74-78	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
068_6_505033949_atp9	0.094	No mitochondrial presequence	55(MPP)	-0.091	24-28,68-72	13-22-high	-	-	-	-	-	-	-	-	22-27	-	-	-	-	-	
069_6_505033949_atp9	0.018	No mitochondrial presequence	19(MPP), 20(Icp55)	0.000	3-7	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
070_6_505033949_atp9	0.032	No mitochondrial presequence	42(MPP)	0.000	26-30,35-39,39-43,49-53	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
071_6_505033949_atp9	0.010	No mitochondrial presequence	43(MPP)	0.047	12-16,20-24,36-40,54-58,74-78,85-89,94-98	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
072_6_505033949_atp9	0.015	No mitochondrial presequence	66(MPP)	0.045	36-40,41-45,73-77	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
073_6_505033949_atp9	0.015	No mitochondrial presequence	92(MPP)	-0.022	34-38,46-50,75-79,85-89	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
074_6_505033949_atp9	0.017	No mitochondrial presequence	69(MPP)	-0.014	56-60,61-65,67-71,76-80	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
075_6_505033949_atp9	0.496	Possessing mitochondrial presequence	23(MPP)	0.217	51-55,68-72	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
076_6_505033949_atp9	0.163	No mitochondrial presequence	77(MPP), 78(Icp55)	0.078	20-24,31-35,78-82	19-28-high	-	-	-	-	-	24-29	-	-	-	23-28	-	-	-	-	
077_6_505033949_atp9	0.138	No mitochondrial presequence	25(MPP)	0.040	13-17,41-45,69-73,73-77,83-87	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
078_6_505033949_atp9	0.010	No mitochondrial presequence	49(MPP)	-0.061	41-45,56-60,73-77	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
079_6_505033949_atp9	0.014	No mitochondrial presequence	29(MPP)	-0.103	2-6,67-71,73-77,82-86	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
080_6_505033949_atp9	0.493	Possessing mitochondrial presequence	40(MPP)	0.125	6-10,9-13	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
081_6_505033949_atp9	0.003	No mitochondrial presequence	76(MPP)	-0.026	94-98	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
082_6_505033949_atp9	0.018	No mitochondrial presequence	64(MPP)	-0.016	27-31,74-78,83-87	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
083_6_505033949_atp9	0.016	No mitochondrial presequence	32(MPP)	0.031	63-67,80-84	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
084_6_505033949_atp9	0.004	No mitochondrial presequence	16(MPP)	0.000	36-40,90-94	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
085_6_505033949_atp9	0.018	No mitochondrial presequence	19(MPP)	0.105	16-20,57-61	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
086_6_505033949_atp9	0.012	No mitochondrial presequence	8(MPP)	0.250	53-57,63-67	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
087_6_505033949_atp9	0.058	No mitochondrial presequence	12(MPP)	0.167	51-55,86-90,89-93	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
088_6_505033949_atp9	0.216	No mitochondrial presequence	23(MPP), 31(Oct1)	0.043	67-71	21-30-high	-	-	-	-	-	17-22	-	-	-	16-21	-	-	-	-	
089_6_505033949_atp9	0.040	No mitochondrial presequence	29(MPP)	0.000	16-20,26-30	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
090_6_505033949_atp9	0.006	No mitochondrial presequence	7(MPP)	0.143	94-98	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
091_6_505033949_atp9	0.030	No mitochondrial presequence	52(MPP)	0.038	22-26,49-53,59-63	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
092_6_505033949_atp9	0.104	No mitochondrial presequence	46(MPP)	-0.065	5-9,63-67	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
093_6_505033949_atp9	0.022	No mitochondrial presequence	42(MPP)	-0.119	3-7,31-35,49-53	2-11-low	-	-	-	-	-	-	-	-	-	-	-	2-7	-	-	
094_6_505033949_atp9	0.024	No mitochondrial presequence	30(MPP)	-0.067	27-31,64-68	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
095_6_505033949_atp9	0.028	No mitochondrial presequence	45(MPP)	0.000	59-63	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
096_6_505033949_atp9	0.137	No mitochondrial presequence	12(MPP)	-0.083	20-24,39-43,74-78,87-91	20-29-high	-	-	-	-	-	23-28	-	-	18-23	-	17-22	-	-	-	
097_6_505033949_atp9	0.013	No mitochondrial presequence	54(MPP)	0.056	51-55,59-63,66-70,93-97	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
098_6_505033949_atp9	0.008	No mitochondrial presequence	59(MPP)	-0.119	49-53,66-70	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
099_6_505033949_atp9	0.051	No mitochondrial presequence	95(MPP)	0.095	9-13,54-58,60-64,93-97	5-14-high	-	-	-	-	-	-	4-9	-	-	3-8	-	-	-	-	
100_6_505033949_atp9	0.015	No mitochondrial presequence	39(MPP)	-0.026	85-89	15-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
101_6_505033949_atp9	0.083	No mitochondrial presequence	76(MPP)	0.092	16-20,26-30,55-59,83-87	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
102_6_505033949_atp9	0.598	Possessing mitochondrial presequence	14(MPP)	0.214	16-20,73-77	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
103_6_505033949_atp9	0.011	No mitochondrial presequence	48(MPP)	-0.062	12-16,68-72	21-30-low	-	-	-	-	12-17	-	-	-	-	-	-	-	-	-	
